DATE,MIGRATION                               ,STGPOOL BACKUP                          ,OFFSITE RECLAMATION                     ,RECLAMATION                             ,SW MIGRATION                            
2021-12-25 23:30:03,90.4375,195.5,0.0,0.0,0
2021-12-25 23:30:03,313.6875,195.5,0.0,0.0,0
2021-12-25 23:30:03,384.75,195.5,0.0,0.0,0
2021-12-25 23:44:21,313.6875,195.5,0.0,0.0,0
2021-12-25 23:50:04,313.6875,249.15625,0.0,0.0,0
2021-12-26 02:29:16,90.4375,249.15625,0.0,0.0,0
2021-12-26 03:35:23,0.0,249.15625,0.0,0.0,0
2021-12-26 04:05:20,0.0,314.40625,0.0,0.0,0
2021-12-26 09:45:19,0.0,249.15625,0.0,0.0,0
2021-12-26 10:50:19,0.0,195.5,0.0,0.0,0
2021-12-26 11:30:15,93.6875,195.5,0.0,0.0,0
2021-12-26 11:30:15,387.9375,195.5,0.0,0.0,0
2021-12-26 11:50:16,387.9375,232.0,0.0,0.0,0
2021-12-26 12:01:37,93.6875,232.0,0.0,0.0,0
2021-12-26 12:02:40,0.0,232.0,0.0,0.0,0
2021-12-26 13:38:43,0.0,232.0,0.68017578125,0.0,0
2021-12-26 13:38:45,0.0,232.0,22.55517578125,0.0,0
2021-12-26 13:38:54,0.0,232.0,22.55517578125,153.0,0
2021-12-26 13:54:48,0.0,232.0,22.55517578125,0.0,0
2021-12-26 14:09:45,0.0,232.0,21.875,0.0,0
2021-12-26 16:05:00,0.0,268.53125,21.875,0.0,0
2021-12-26 16:20:58,0.0,232.0,21.875,0.0,0
2021-12-26 17:10:06,0.0,232.0,0.0,0.0,0
2021-12-26 22:55:22,0.0,195.5,0.0,0.0,0
2021-12-26 23:30:23,271.5,195.5,0.0,0.0,0
2021-12-26 23:30:23,439.875,195.5,0.0,0.0,0
2021-12-26 23:30:23,516.375,195.5,0.0,0.0,0
2021-12-26 23:43:03,439.875,195.5,0.0,0.0,0
2021-12-26 23:50:24,439.875,257.21875,0.0,0.0,0
2021-12-26 23:54:42,271.5,257.21875,0.0,0.0,0
2021-12-27 01:42:08,0.0,257.21875,0.0,0.0,0
2021-12-27 04:05:10,0.0,408.84375,0.0,0.0,0
2021-12-27 04:32:10,0.0,257.21875,0.0,0.0,0
2021-12-27 10:50:48,0.0,195.5,0.0,0.0,0
2021-12-27 11:30:03,15.5078125,195.5,0.0,0.0,0
2021-12-27 11:30:03,84.6328125,195.5,0.0,0.0,0
2021-12-27 11:30:03,213.3828125,195.5,0.0,0.0,0
2021-12-27 11:50:05,213.3828125,246.0625,0.0,0.0,0
2021-12-27 13:09:26,84.6328125,246.0625,0.0,0.0,0
2021-12-27 14:20:20,15.5078125,246.0625,0.0,0.0,0
2021-12-27 15:00:03,0.0,246.0625,0.0,0.0,0
2021-12-27 16:05:19,0.0,267.40625,0.0,0.0,0
2021-12-27 22:51:22,0.0,216.84375,0.0,0.0,0
2021-12-27 23:30:13,251.75,216.84375,0.0,0.0,0
2021-12-27 23:30:13,303.75,216.84375,0.0,0.0,0
2021-12-27 23:30:13,502.875,216.84375,0.0,0.0,0
2021-12-27 23:46:50,450.875,216.84375,0.0,0.0,0
2021-12-27 23:50:14,450.875,271.90625,0.0,0.0,0
2021-12-27 23:59:05,251.75,271.90625,0.0,0.0,0
2021-12-28 00:40:44,0.0,271.90625,0.0,0.0,0
2021-12-28 01:16:19,0.0,250.5625,0.0,0.0,0
2021-12-28 04:05:30,0.0,422.5625,0.0,0.0,0
2021-12-28 04:38:55,0.0,250.5625,0.0,0.0,0
2021-12-28 10:52:01,0.0,195.5,0.0,0.0,0
2021-12-28 11:30:24,120.125,195.5,0.0,0.0,0
2021-12-28 11:30:24,192.25,195.5,0.0,0.0,0
2021-12-28 11:30:24,203.7109375,195.5,0.0,0.0,0
2021-12-28 11:50:25,203.7109375,240.09375,0.0,0.0,0
2021-12-28 13:42:54,83.5859375,240.09375,0.0,0.0,0
2021-12-28 15:17:21,11.4609375,240.09375,0.0,0.0,0
2021-12-28 16:05:10,11.4609375,353.34375,0.0,0.0,0
2021-12-28 18:09:57,0.0,353.34375,0.0,0.0,0
2021-12-28 18:29:42,0.0,240.09375,0.0,0.0,0
2021-12-28 22:50:44,0.0,195.5,0.0,0.0,0
2021-12-28 23:30:03,50.3125,195.5,0.0,0.0,0
2021-12-28 23:30:03,248.5625,195.5,0.0,0.0,0
2021-12-28 23:30:03,511.5625,195.5,0.0,0.0,0
2021-12-28 23:44:05,461.25,195.5,0.0,0.0,0
2021-12-28 23:50:05,461.25,253.65625,0.0,0.0,0
2021-12-29 00:01:49,263.0,253.65625,0.0,0.0,0
2021-12-29 00:49:16,0.0,253.65625,0.0,0.0,0
2021-12-29 04:05:21,0.0,389.03125,0.0,0.0,0
2021-12-29 04:51:51,0.0,253.65625,0.0,0.0,0
2021-12-29 10:51:07,0.0,195.5,0.0,0.0,0
2021-12-29 11:30:15,83.3125,195.5,0.0,0.0,0
2021-12-29 11:30:15,176.6875,195.5,0.0,0.0,0
2021-12-29 11:30:15,297.625,195.5,0.0,0.0,0
2021-12-29 11:50:16,297.625,243.53125,0.0,0.0,0
2021-12-29 12:24:51,214.3125,243.53125,0.0,0.0,0
2021-12-29 13:43:22,120.9375,243.53125,0.0,0.0,0
2021-12-29 13:46:15,0.0,243.53125,0.0,0.0,0
2021-12-29 14:59:36,0.0,243.53125,8.171875,0.0,0
2021-12-29 14:59:37,0.0,243.53125,8.171875,92.5625,0
2021-12-29 15:25:30,0.0,243.53125,8.171875,0.0,0
2021-12-29 15:44:19,0.0,243.53125,0.0,0.0,0
2021-12-29 16:05:00,0.0,351.96875,0.0,0.0,0
2021-12-29 17:59:37,0.0,243.53125,0.0,0.0,0
2021-12-29 22:54:58,0.0,195.5,0.0,0.0,0
2021-12-29 23:30:24,350.5,195.5,0.0,0.0,0
2021-12-29 23:30:24,539.625,195.5,0.0,0.0,0
2021-12-29 23:30:24,612.4375,195.5,0.0,0.0,0
2021-12-29 23:43:19,539.625,195.5,0.0,0.0,0
2021-12-29 23:50:26,539.625,211.109375,0.0,0.0,0
2021-12-30 00:04:38,350.5,211.109375,0.0,0.0,0
2021-12-30 00:17:56,0.0,211.109375,0.0,0.0,0
2021-12-30 04:05:12,0.0,298.046875,0.0,0.0,0
2021-12-30 05:19:40,0.0,211.109375,0.0,0.0,0
2021-12-30 10:52:27,0.0,195.5,0.0,0.0,0
2021-12-30 11:30:06,120.1875,195.5,0.0,0.0,0
2021-12-30 11:30:06,219.25,195.5,0.0,0.0,0
2021-12-30 11:30:06,306.6875,195.5,0.0,0.0,0
2021-12-30 11:50:07,306.6875,236.28125,0.0,0.0,0
2021-12-30 12:23:15,219.25,236.28125,0.0,0.0,0
2021-12-30 13:59:09,120.1875,236.28125,0.0,0.0,0
2021-12-30 14:32:37,0.0,236.28125,0.0,0.0,0
2021-12-30 15:00:12,0.0,236.28125,41.9375,0.0,0
2021-12-30 15:00:12,0.0,236.28125,41.9375,59.875,0
2021-12-30 15:43:01,0.0,236.28125,41.9375,0.0,0
2021-12-30 16:05:22,0.0,291.875,41.9375,0.0,0
2021-12-30 16:35:40,0.0,291.875,0.0,0.0,0
2021-12-30 20:30:51,0.0,236.28125,0.0,0.0,0
2021-12-30 22:50:42,0.0,195.5,0.0,0.0,0
2021-12-30 23:30:16,263.0,195.5,0.0,0.0,0
2021-12-30 23:30:16,447.625,195.5,0.0,0.0,0
2021-12-30 23:30:16,519.0625,195.5,0.0,0.0,0
2021-12-30 23:43:05,447.625,195.5,0.0,0.0,0
2021-12-30 23:50:17,447.625,233.5,0.0,0.0,0
2021-12-31 00:06:07,263.0,233.5,0.0,0.0,0
2021-12-31 00:55:35,0.0,233.5,0.0,0.0,0
2021-12-31 04:05:04,0.0,383.5,0.0,0.0,0
2021-12-31 04:49:11,0.0,233.5,0.0,0.0,0
2021-12-31 10:55:13,0.0,195.5,0.0,0.0,0
2021-12-31 11:30:29,100.875,195.5,0.0,0.0,0
2021-12-31 11:30:29,271.75,195.5,0.0,0.0,0
2021-12-31 11:30:29,354.375,195.5,0.0,0.0,0
2021-12-31 11:50:30,354.375,240.0,0.0,0.0,0
2021-12-31 12:26:03,271.75,240.0,0.0,0.0,0
2021-12-31 13:01:55,100.875,240.0,0.0,0.0,0
2021-12-31 14:47:59,0.0,240.0,0.0,0.0,0
2021-12-31 16:05:14,0.0,273.59375,0.0,0.0,0
2021-12-31 22:52:11,0.0,229.09375,0.0,0.0,0
2021-12-31 23:30:09,243.625,229.09375,0.0,0.0,0
2021-12-31 23:30:09,440.125,229.09375,0.0,0.0,0
2021-12-31 23:30:09,521.3125,229.09375,0.0,0.0,0
2021-12-31 23:41:14,440.125,229.09375,0.0,0.0,0
2021-12-31 23:50:10,440.125,283.78125,0.0,0.0,0
2022-01-01 00:04:16,243.625,283.78125,0.0,0.0,0
2022-01-01 01:09:52,0.0,283.78125,0.0,0.0,0
2022-01-01 01:58:15,0.0,250.1875,0.0,0.0,0
2022-01-01 04:05:26,0.0,304.28125,0.0,0.0,0
2022-01-01 06:09:23,0.0,250.1875,0.0,0.0,0
2022-01-01 10:53:22,0.0,195.5,0.0,0.0,0
2022-01-01 11:30:21,55.40625,195.5,0.0,0.0,0
2022-01-01 11:30:21,68.7265625,195.5,0.0,0.0,0
2022-01-01 11:30:21,401.2265625,195.5,0.0,0.0,0
2022-01-01 11:50:22,401.2265625,243.375,0.0,0.0,0
2022-01-01 12:36:57,68.7265625,243.375,0.0,0.0,0
2022-01-01 16:05:07,68.7265625,276.53125,0.0,0.0,0
2022-01-01 17:27:31,55.40625,276.53125,0.0,0.0,0
2022-01-01 17:28:31,57.806640625,276.53125,0.0,0.0,0
2022-01-01 22:53:40,57.806640625,228.65625,0.0,0.0,0
2022-01-01 23:18:40,55.40625,228.65625,0.0,0.0,0
2022-01-01 23:30:01,270.90625,228.65625,0.0,0.0,0
2022-01-01 23:30:01,286.2734375,228.65625,0.0,0.0,0
2022-01-01 23:45:18,270.90625,228.65625,0.0,0.0,0
2022-01-01 23:50:02,270.90625,236.96875,0.0,0.0,0
2022-01-02 03:24:39,55.40625,236.96875,0.0,0.0,0
2022-01-02 08:59:52,55.40625,203.8125,0.0,0.0,0
2022-01-02 10:05:08,55.40625,270.875,0.0,0.0,0
2022-01-02 10:51:29,55.40625,262.5625,0.0,0.0,0
2022-01-02 11:30:13,142.46875,262.5625,0.0,0.0,0
2022-01-02 11:30:13,236.21875,262.5625,0.0,0.0,0
2022-01-02 11:50:14,236.21875,303.28125,0.0,0.0,0
2022-01-02 12:00:32,142.46875,303.28125,0.0,0.0,0
2022-01-02 12:53:23,142.46875,236.21875,0.0,0.0,0
2022-01-02 14:42:17,55.40625,236.21875,0.0,0.0,0
2022-01-02 16:05:28,55.40625,237.87890625,0.0,0.0,0
2022-01-02 16:32:42,55.40625,197.16015625,0.0,0.0,0
2022-01-02 17:09:23,55.40625,195.5,0.0,0.0,0
2022-01-02 21:31:32,55.40625,0.0,0.0,0.0,0
2022-01-02 22:05:18,55.40625,81.625,0.0,0.0,0
2022-01-02 22:40:09,0.0,81.625,0.0,0.0,0
2022-01-02 23:30:23,298.5,81.625,0.0,0.0,0
2022-01-02 23:30:23,340.625,81.625,0.0,0.0,0
2022-01-02 23:50:24,340.625,106.25,0.0,0.0,0
2022-01-02 23:53:53,298.5,106.25,0.0,0.0,0
2022-01-03 01:05:43,0.0,106.25,0.0,0.0,0
2022-01-03 06:00:58,0.0,24.625,0.0,0.0,0
2022-01-03 08:05:22,0.0,211.125,0.0,0.0,0
2022-01-03 10:05:29,0.0,296.1875,0.0,0.0,0
2022-01-03 10:53:49,0.0,271.5625,0.0,0.0,0
2022-01-03 11:30:05,61.84375,271.5625,0.0,0.0,0
2022-01-03 11:30:05,79.421875,271.5625,0.0,0.0,0
2022-01-03 11:30:05,96.734375,271.5625,0.0,0.0,0
2022-01-03 13:58:26,96.734375,271.5625,22.15625,0.0,0
2022-01-03 13:58:26,96.734375,271.5625,26.35546875,0.0,0
2022-01-03 13:58:26,96.734375,271.5625,26.35546875,0.0,0
2022-01-03 13:58:26,96.734375,271.5625,26.35546875,21.25,0
2022-01-03 14:42:42,79.421875,271.5625,26.35546875,21.25,0
2022-01-03 14:51:32,61.84375,271.5625,26.35546875,21.25,0
2022-01-03 15:18:58,61.84375,186.5,26.35546875,21.25,0
2022-01-03 15:34:43,61.84375,186.5,26.35546875,0.0,0
2022-01-03 15:34:43,61.84375,186.5,26.35546875,74.375,0
2022-01-03 15:50:03,61.84375,186.5,26.35546875,74.375,0
2022-01-03 15:50:03,61.84375,186.5,26.35546875,161.5,0
2022-01-03 15:57:25,61.84375,186.5,22.15625,161.5,0
2022-01-03 16:02:25,61.84375,186.5,22.15625,87.125,0
2022-01-03 16:02:26,61.84375,186.5,22.15625,257.375,0
2022-01-03 16:05:21,61.84375,302.8125,22.15625,257.375,0
2022-01-03 16:13:41,61.84375,302.8125,22.15625,170.25,0
2022-01-03 16:13:42,0.0,302.8125,22.15625,170.25,0
2022-01-03 16:18:42,0.0,302.8125,22.15625,0.0,0
2022-01-03 17:51:39,0.0,186.5,22.15625,0.0,0
2022-01-03 18:17:38,0.0,186.5,0.0,0.0,0
2022-01-03 19:11:17,0.0,0.0,0.0,0.0,0
2022-01-03 19:11:25,0.0,204.25,0.0,0.0,0
2022-01-03 23:30:16,11.5,204.25,0.0,0.0,0
2022-01-03 23:30:16,188.5,204.25,0.0,0.0,0
2022-01-03 23:30:16,372.625,204.25,0.0,0.0,0
2022-01-03 23:50:17,372.625,237.5,0.0,0.0,0
2022-01-03 23:56:55,188.5,237.5,0.0,0.0,0
2022-01-04 00:47:19,11.5,237.5,0.0,0.0,0
2022-01-04 01:02:32,0.0,237.5,0.0,0.0,0
2022-01-04 10:52:01,0.0,204.25,0.0,0.0,0
2022-01-04 11:30:25,15.296875,204.25,0.0,0.0,0
2022-01-04 11:30:25,84.546875,204.25,0.0,0.0,0
2022-01-04 11:30:25,105.28125,204.25,0.0,0.0,0
2022-01-04 14:44:32,105.28125,204.25,2.689453125,0.0,0
2022-01-04 15:13:50,84.546875,204.25,2.689453125,0.0,0
2022-01-04 15:28:48,15.296875,204.25,2.689453125,0.0,0
2022-01-04 15:46:27,15.296875,204.25,0.0,0.0,0
2022-01-04 15:51:28,0.0,204.25,0.0,0.0,0
2022-01-04 15:52:40,0.0,0.0,0.0,0.0,0
2022-01-04 16:57:35,0.0,228.0,0.0,0.0,0
2022-01-04 18:22:33,0.0,339.625,0.0,0.0,0
2022-01-04 22:51:21,0.0,228.0,0.0,0.0,0
2022-01-04 23:30:04,169.25,228.0,0.0,0.0,0
2022-01-04 23:30:04,271.9375,228.0,0.0,0.0,0
2022-01-04 23:30:04,326.21875,228.0,0.0,0.0,0
2022-01-04 23:50:06,326.21875,279.71875,0.0,0.0,0
2022-01-05 00:00:00,271.9375,279.71875,0.0,0.0,0
2022-01-05 00:41:30,169.25,279.71875,0.0,0.0,0
2022-01-05 01:19:18,0.0,279.71875,0.0,0.0,0
2022-01-05 10:01:11,0.0,228.0,0.0,0.0,0
2022-01-05 10:01:27,0.0,0.0,0.0,0.0,0
2022-01-05 11:30:15,8.0234375,0.0,0.0,0.0,0
2022-01-05 11:30:15,310.2734375,0.0,0.0,0.0,0
2022-01-05 11:30:15,455.7734375,0.0,0.0,0.0,0
2022-01-05 11:41:35,310.2734375,0.0,0.0,0.0,0
2022-01-05 11:50:16,310.2734375,53.46875,0.0,0.0,0
2022-01-05 12:27:35,8.0234375,53.46875,0.0,0.0,0
2022-01-05 12:42:47,0.0,53.46875,0.0,0.0,0
2022-01-05 12:43:15,0.0,0.0,0.0,0.0,0
2022-01-05 18:18:28,0.0,176.75,0.0,0.0,0
2022-01-05 22:05:04,0.0,213.15625,0.0,0.0,0
2022-01-05 23:30:09,202.125,213.15625,0.0,0.0,0
2022-01-05 23:30:09,277.625,213.15625,0.0,0.0,0
2022-01-05 23:30:09,476.0,213.15625,0.0,0.0,0
2022-01-05 23:50:10,476.0,265.5625,0.0,0.0,0
2022-01-05 23:55:22,273.875,265.5625,0.0,0.0,0
2022-01-06 00:37:19,198.375,265.5625,0.0,0.0,0
2022-01-06 01:33:40,0.0,265.5625,0.0,0.0,0
2022-01-06 06:33:52,0.0,229.15625,0.0,0.0,0
2022-01-06 10:50:33,0.0,176.75,0.0,0.0,0
2022-01-06 11:30:22,89.4375,176.75,0.0,0.0,0
2022-01-06 11:30:22,332.8125,176.75,0.0,0.0,0
2022-01-06 11:30:22,428.625,176.75,0.0,0.0,0
2022-01-06 11:50:23,428.625,225.03125,0.0,0.0,0
2022-01-06 12:14:55,185.25,225.03125,0.0,0.0,0
2022-01-06 12:17:39,95.8125,225.03125,0.0,0.0,0
2022-01-06 12:51:37,95.8125,225.03125,47.71875,0.0,0
2022-01-06 13:01:37,0.0,225.03125,47.71875,0.0,0
2022-01-06 13:19:46,0.0,225.03125,0.0,0.0,0
2022-01-06 15:27:55,0.0,176.75,0.0,0.0,0
2022-01-06 15:29:17,0.0,0.0,0.0,0.0,0
2022-01-06 15:29:23,0.0,189.375,0.0,0.0,0
2022-01-06 15:56:39,0.0,0.0,0.0,0.0,0
2022-01-06 15:56:52,0.0,341.25,0.0,0.0,0
2022-01-06 16:05:07,0.0,470.0,0.0,0.0,0
2022-01-06 17:01:15,0.0,128.75,0.0,0.0,0
2022-01-06 17:01:16,0.0,0.0,0.0,0.0,0
2022-01-06 17:02:22,0.0,281.5,0.0,0.0,0
2022-01-06 17:03:37,0.0,373.0,0.0,0.0,0
2022-01-06 17:25:27,0.0,91.5,0.0,0.0,0
2022-01-06 17:25:28,0.0,0.0,0.0,0.0,0
2022-01-06 17:25:55,0.0,89.3125,0.0,0.0,0
2022-01-06 17:25:59,0.0,320.5625,0.0,0.0,0
2022-01-06 17:48:18,0.0,231.25,0.0,0.0,0
2022-01-06 17:48:19,0.0,0.0,0.0,0.0,0
2022-01-06 17:49:00,0.0,369.25,0.0,0.0,0
2022-01-06 18:20:35,0.0,0.0,0.0,0.0,0
2022-01-06 18:20:41,0.0,312.5,0.0,0.0,0
2022-01-06 19:22:54,0.0,0.0,0.0,0.0,0
2022-01-06 19:38:29,0.0,270.0,0.0,0.0,0
2022-01-06 20:21:19,0.0,0.0,0.0,0.0,0
2022-01-06 20:22:45,0.0,116.875,0.0,0.0,0
2022-01-06 20:23:08,303.75,116.875,0.0,0.0,0
2022-01-06 20:23:08,346.78125,116.875,0.0,0.0,0
2022-01-06 20:23:08,482.28125,116.875,0.0,0.0,0
2022-01-06 20:37:49,178.53125,116.875,0.0,0.0,0
2022-01-06 20:40:03,135.5,116.875,0.0,0.0,0
2022-01-06 20:40:03,0.0,116.875,0.0,0.0,0
2022-01-06 20:42:42,0.0,0.0,0.0,0.0,0
2022-01-06 20:48:58,174.0,0.0,0.0,0.0,0
2022-01-06 21:17:34,0.0,0.0,0.0,0.0,0
2022-01-06 21:28:44,0.0,0.0,0.0,0.0,147.25
2022-01-06 21:28:44,146.25,0.0,0.0,0.0,147.25
2022-01-06 21:41:14,146.25,0.0,0.0,0.0,0.0
2022-01-06 21:41:14,0.0,0.0,0.0,0.0,0.0
2022-01-06 21:46:59,0.0,250.0,0.0,0.0,0.0
2022-01-06 21:49:24,0.0,250.0,0.0,0.0,0.0
2022-01-06 21:49:24,0.0,250.0,0.0,0.0,150.75
2022-01-06 21:49:24,142.875,250.0,0.0,0.0,150.75
2022-01-06 21:49:24,142.875,250.0,0.0,0.0,175.09375
2022-01-06 21:49:24,167.21875,250.0,0.0,0.0,175.09375
2022-01-06 22:05:27,167.21875,333.0,0.0,0.0,175.09375
2022-01-06 22:10:36,167.21875,333.0,0.0,0.0,24.34375
2022-01-06 22:10:36,24.34375,333.0,0.0,0.0,24.34375
2022-01-06 22:10:40,24.34375,333.0,0.0,0.0,0.0
2022-01-06 22:10:40,0.0,333.0,0.0,0.0,0.0
2022-01-06 22:15:44,0.0,333.0,0.0,0.0,0.0
2022-01-06 23:50:04,0.0,391.09375,0.0,0.0,0.0
2022-01-07 00:49:13,0.0,308.09375,0.0,0.0,0.0
2022-01-07 09:02:34,0.0,58.09375,0.0,0.0,0.0
2022-01-07 09:02:35,0.0,0.0,0.0,0.0,0.0
2022-01-07 09:11:05,0.0,62.5,0.0,0.0,0.0
2022-01-07 09:20:14,0.0,62.5,0.0,0.0,29.40625
2022-01-07 09:20:46,0.0,271.125,0.0,0.0,29.40625
2022-01-07 09:48:34,0.0,271.125,0.0,0.0,0.0
2022-01-07 09:49:44,0.0,271.125,0.0,0.0,67.25
2022-01-07 09:49:44,67.25,271.125,0.0,0.0,67.25
2022-01-07 10:57:28,67.25,271.125,0.0,0.0,0.0
2022-01-07 10:57:28,0.0,271.125,0.0,0.0,0.0
2022-01-07 18:30:00,0.0,271.125,0.0,0.0,71.75
2022-01-07 18:30:00,71.75,271.125,0.0,0.0,71.75
2022-01-07 22:55:36,71.75,271.125,0.0,0.0,0.0
2022-01-07 22:55:36,0.0,271.125,0.0,0.0,0.0
2022-01-07 22:55:37,0.0,271.125,0.0,0.0,32.3125
2022-01-07 22:55:37,32.3125,271.125,0.0,0.0,32.3125
2022-01-07 23:17:16,32.3125,271.125,0.0,0.0,0.0
2022-01-07 23:17:16,0.0,271.125,0.0,0.0,0.0
2022-01-07 23:17:16,0.0,271.125,0.0,0.0,62.21875
2022-01-07 23:17:16,62.03125,271.125,0.0,0.0,62.21875
2022-01-08 02:00:02,62.03125,271.125,0.0,0.0,81.984375
2022-01-08 02:00:02,81.796875,271.125,0.0,0.0,81.984375
2022-01-08 08:47:50,81.796875,271.125,0.0,0.0,62.21875
2022-01-08 08:47:50,62.03125,271.125,0.0,0.0,62.21875
2022-01-08 08:47:50,62.03125,271.125,0.0,0.0,112.21875
2022-01-08 08:47:50,112.03125,271.125,0.0,0.0,112.21875
2022-01-08 10:22:06,112.03125,271.125,0.0,0.0,62.21875
2022-01-08 10:22:06,62.03125,271.125,0.0,0.0,62.21875
2022-01-08 13:03:06,62.03125,208.625,0.0,0.0,62.21875
2022-01-08 13:03:08,62.03125,0.0,0.0,0.0,62.21875
2022-01-08 13:03:28,62.03125,0.0,0.0,0.0,0.0
2022-01-08 13:03:28,0.0,0.0,0.0,0.0,0.0
2022-01-08 13:04:06,0.0,22.046875,0.0,0.0,0.0
2022-01-08 17:43:52,0.0,0.0,0.0,0.0,0.0
2022-01-08 17:45:06,0.0,39.75,0.0,0.0,0.0
2022-01-08 18:01:51,0.0,0.0,0.0,0.0,0.0
2022-01-08 18:14:13,0.0,40.875,0.0,0.0,0.0
2022-01-08 18:30:31,0.0,0.0,0.0,0.0,0.0
2022-01-08 18:59:40,0.0,41.8125,0.0,0.0,0.0
2022-01-08 19:15:36,0.0,0.0,0.0,0.0,0.0
2022-01-08 19:26:29,0.0,7.078125,0.0,0.0,0.0
2022-01-08 19:50:00,0.0,0.0,0.0,0.0,0.0
2022-01-08 19:55:08,0.0,46.1875,0.0,0.0,0.0
2022-01-08 20:34:49,0.0,0.0,0.0,0.0,0.0
2022-01-08 20:47:07,0.0,0.0,0.0,0.0,142.75
2022-01-08 20:47:07,142.0,0.0,0.0,0.0,142.75
2022-01-08 20:47:42,142.0,156.625,0.0,0.0,142.75
2022-01-08 20:48:06,142.0,221.375,0.0,0.0,142.75
2022-01-09 02:00:19,142.0,221.375,0.0,0.0,142.75
2022-01-09 12:11:34,142.0,221.375,0.0,0.0,0.0
2022-01-09 12:11:35,0.0,221.375,0.0,0.0,0.0
2022-01-09 12:11:38,0.0,156.625,0.0,0.0,0.0
2022-01-09 12:14:17,0.0,0.0,0.0,0.0,0.0
2022-01-09 12:14:56,0.0,0.0,0.0,0.0,0.0
2022-01-09 12:24:07,0.0,195.5,0.0,0.0,0.0
2022-01-09 12:25:16,0.0,253.625,0.0,0.0,0.0
2022-01-09 12:26:32,0.0,253.625,0.0,0.0,49.0
2022-01-09 12:26:32,48.875,253.625,0.0,0.0,49.0
2022-01-09 18:24:21,48.875,253.625,0.0,0.0,0.0
2022-01-09 18:24:21,0.0,253.625,0.0,0.0,0.0
2022-01-09 19:04:37,0.0,253.625,0.0,0.0,41.53125
2022-01-09 19:04:37,41.15625,253.625,0.0,0.0,41.53125
2022-01-10 02:00:08,80.25,253.625,0.0,0.0,41.53125
2022-01-10 02:00:08,80.25,253.625,0.0,0.0,80.96875
2022-01-10 10:14:55,41.15625,253.625,0.0,0.0,80.96875
2022-01-10 10:14:55,41.15625,253.625,0.0,0.0,41.53125
2022-01-10 10:15:09,41.15625,253.625,0.0,0.0,0.0
2022-01-10 10:15:09,0.0,253.625,0.0,0.0,0.0
2022-01-10 10:25:23,0.0,253.625,0.0,0.0,0.0
2022-01-10 10:40:54,0.0,195.5,0.0,0.0,0.0
2022-01-10 10:41:09,0.0,0.0,0.0,0.0,0.0
2022-01-10 10:44:15,0.0,0.0,0.0,0.0,0.0
2022-01-10 10:49:07,0.0,116.125,0.0,0.0,0.0
2022-01-10 10:49:16,0.0,177.875,0.0,0.0,0.0
2022-01-10 17:35:57,0.0,177.875,27.515625,0.0,0.0
2022-01-10 18:10:38,0.0,177.875,27.515625,0.0,66.625
2022-01-10 18:10:38,66.625,177.875,27.515625,0.0,66.625
2022-01-10 18:43:32,66.625,177.875,0.0,0.0,66.625
2022-01-10 20:45:40,66.625,177.875,0.0,0.0,218.875
2022-01-10 20:45:40,218.875,177.875,0.0,0.0,218.875
2022-01-10 21:56:16,218.875,177.875,0.0,0.0,66.625
2022-01-10 21:56:16,66.625,177.875,0.0,0.0,66.625
2022-01-10 21:56:16,66.625,177.875,0.0,0.0,143.375
2022-01-10 21:56:16,143.375,177.875,0.0,0.0,143.375
2022-01-10 23:55:29,143.375,177.875,0.0,0.0,66.625
2022-01-10 23:55:30,66.625,177.875,0.0,0.0,66.625
2022-01-11 02:00:01,66.625,177.875,0.0,0.0,85.640625
2022-01-11 02:00:01,84.96875,177.875,0.0,0.0,85.640625
2022-01-11 09:34:58,84.96875,177.875,0.0,0.0,19.015625
2022-01-11 09:34:58,18.34375,177.875,0.0,0.0,19.015625
2022-01-11 10:10:27,18.34375,177.875,0.0,0.0,0.0
2022-01-11 10:10:28,0.0,177.875,0.0,0.0,0.0
2022-01-11 13:21:22,0.0,177.875,0.0,0.0,162.5
2022-01-11 13:21:22,162.5,177.875,0.0,0.0,162.5
2022-01-11 13:50:06,162.5,177.875,0.0,0.0,0.0
2022-01-11 13:50:06,0.0,177.875,0.0,0.0,0.0
2022-01-11 13:50:06,0.0,177.875,0.0,0.0,49.84375
2022-01-11 13:50:06,49.84375,177.875,0.0,0.0,49.84375
2022-01-11 15:20:38,49.84375,177.875,0.0,0.0,0.0
2022-01-11 15:20:38,0.0,177.875,0.0,0.0,0.0
2022-01-11 15:20:38,0.0,177.875,0.0,0.0,156.25
2022-01-11 15:20:38,156.25,177.875,0.0,0.0,156.25
2022-01-11 16:22:49,156.25,177.875,0.0,0.0,0.0
2022-01-11 16:22:49,0.0,177.875,0.0,0.0,0.0
2022-01-11 16:25:07,0.0,116.125,0.0,0.0,0.0
2022-01-11 16:25:45,0.0,229.75,0.0,0.0,0.0
2022-01-12 02:00:21,0.0,229.75,0.0,0.0,91.6875
2022-01-12 02:00:21,91.6875,229.75,0.0,0.0,91.6875
2022-01-12 04:22:40,91.6875,229.75,0.0,0.0,0.0
2022-01-12 04:22:40,0.0,229.75,0.0,0.0,0.0
2022-01-12 04:22:40,0.0,229.75,0.0,0.0,49.21875
2022-01-12 04:22:40,49.1875,229.75,0.0,0.0,49.21875
2022-01-12 05:02:02,49.1875,229.75,0.0,0.0,0.0
2022-01-12 05:02:03,0.0,229.75,0.0,0.0,0.0
